u,u_name,v,v_name,score_diff,score,score_counter
34,ts-cancel-service-HTTP GET /api/v1/orderservice/order/{orderId},30,ts-cancel-service-CancelController.cancelTicket,4.1146039542449175,4.1146039542449175,0.0
63,ts-execute-service-HTTP GET /api/v1/orderservice/order/{orderId},56,ts-execute-service-ExecuteControlller.collectTicket,4.5190172507178925,4.5190172507178925,0.0
63,ts-execute-service-HTTP GET /api/v1/orderservice/order/{orderId},57,ts-execute-service-ExecuteControlller.executeTicket,3.6519751188085077,4.113730057039379,0.4617549382308714
140,ts-order-service-HTTP GET /api/v1/orderservice/order/{orderId},34,ts-cancel-service-HTTP GET /api/v1/orderservice/order/{orderId},30.096335175384183,30.096335175384183,0.0
140,ts-order-service-HTTP GET /api/v1/orderservice/order/{orderId},63,ts-execute-service-HTTP GET /api/v1/orderservice/order/{orderId},15.83346882211797,15.83346882211797,0.0
140,ts-order-service-HTTP GET /api/v1/orderservice/order/{orderId},99,ts-inside-payment-service-HTTP GET /api/v1/orderservice/order/{orderId},8.405405255686354,8.405405255686354,0.0
59,ts-execute-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},84,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},5.5715399997207555,5.5715399997207555,0.0
84,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},80,ts-gateway-service-/*,0.7030169411021205,4.22157170398055,3.5185547628784297
83,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},80,ts-gateway-service-/*,2.4017503591574254,4.22157170398055,1.8198213448231249
56,ts-execute-service-ExecuteControlller.collectTicket,58,ts-execute-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},3.5423422253233916,3.5423422253233916,0.0
57,ts-execute-service-ExecuteControlller.executeTicket,59,ts-execute-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},5.575225238588258,5.575225238588258,0.0
58,ts-execute-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},83,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},5.09891214442929,5.09891214442929,0.0
3,ts-cancel-service-756f6c4675-n8l65,34,ts-cancel-service-HTTP GET /api/v1/orderservice/order/{orderId},-0.4266366564584132,30.096335175384183,30.522971831842597
3,ts-cancel-service-756f6c4675-n8l65,30,ts-cancel-service-CancelController.cancelTicket,-0.03261329968216309,4.1146039542449175,4.147217253927081
7,ts-execute-service-775f544d9-xhnd8,63,ts-execute-service-HTTP GET /api/v1/orderservice/order/{orderId},-0.06029419653287604,15.83346882211797,15.893763018650846
7,ts-execute-service-775f544d9-xhnd8,59,ts-execute-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},-0.037962431175945,5.575225238588258,5.613187669764203
7,ts-execute-service-775f544d9-xhnd8,56,ts-execute-service-ExecuteControlller.collectTicket,-0.0147169149354891,4.5190172507178925,4.533734165653382
7,ts-execute-service-775f544d9-xhnd8,57,ts-execute-service-ExecuteControlller.executeTicket,-0.05878157139402962,4.113730057039379,4.1725116284334085
7,ts-execute-service-775f544d9-xhnd8,58,ts-execute-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},-0.006089734817775305,3.5423422253233916,3.548431960141167
146,ts-order-service-OrderController.getOrderById,140,ts-order-service-HTTP GET /api/v1/orderservice/order/{orderId},11.03108162227704,11.03108162227704,0.0
