0,1,2,3,4,5,6,7
0.18937278,0.16083075,0.16101679,0.16980784,0.17936178,0.1883141,0.18462066,0.18144567
0.18937278,0.109749906,0.1359057,0.11221001,0.10498807,0.09486028,0.09228311,0.09054199
0.18937278,0.09355078,0.09332075,0.09865965,0.10475965,0.11032051,0.11280981,0.11491918
0.18937278,0.1759674,0.17687643,0.18467402,0.19302581,0.20063703,0.2039386,0.20352103
0.18937278,0.13707517,0.15341078,0.13479309,0.12930866,0.12217909,0.11315385,0.10832873
0.20344311,0.18541798,0.21859641,0.18678312,0.19561379,0.21175289,0.21833856,0.21819437
0.1909058,0.23583815,0.22902934,0.24442078,0.26002583,0.26355824,0.25993353,0.25760213
0.2567973,0.56956166,0.55836993,0.5761617,0.592861,0.60480297,0.60953414,0.61196905
0.26549232,0.47176564,0.46170795,0.47709814,0.4917413,0.5036228,0.50818384,0.5039886
0.25682852,0.474664,0.4617519,0.48310372,0.50336146,0.51811516,0.5239873,0.5273061
0.26549232,0.356346,0.3435134,0.36227775,0.38039094,0.39510775,0.40075457,0.39762077
0.16878612,0.11086698,0.111326896,0.115685806,0.11977933,0.12317116,0.12472496,0.12620781
0.2693953,0.12356639,0.11928097,0.12846643,0.13175866,0.12632695,0.12516874,0.12450502
0.22073957,0.42760184,0.425843,0.44229847,0.45549446,0.46562973,0.47002342,0.47409123
0.37030712,0.26371247,0.18947366,0.23103377,0.26158103,0.30945694,0.3234875,0.33433124
0.18937278,0.26307362,0.29143757,0.2880713,0.27869377,0.22972731,0.22085206,0.21497078
0.2362956,0.23273051,0.229239,0.22434841,0.22932497,0.23327778,0.23491544,0.23640129
0.18937278,0.12973212,0.13019083,0.13454391,0.1393972,0.14469491,0.14697964,0.1491199
0.28974316,0.505868,0.48907125,0.49093768,0.49463975,0.49845573,0.49963424,0.5005267
0.18981613,0.15378273,0.15380982,0.15833902,0.16334338,0.16825612,0.17040199,0.1724126
0.18937278,0.11428872,0.115706645,0.11983245,0.12406669,0.12841357,0.13045336,0.13241404
0.28974316,0.35744834,0.3392639,0.34524015,0.3534678,0.36141178,0.36420012,0.36373115
0.28866324,0.19329923,0.1819908,0.19925043,0.21779592,0.2350204,0.24190964,0.24813266
0.2675175,0.21674788,0.22776282,0.21124344,0.1983692,0.20085026,0.20432703,0.20711172
0.18937278,0.1344205,0.13435352,0.13927808,0.14441223,0.15001884,0.15236235,0.15454799
0.26346293,0.1593139,0.16559511,0.15892212,0.1556282,0.16313148,0.16003533,0.15805386
0.18937278,0.0734846,0.07451219,0.076751426,0.07915564,0.08185863,0.083100475,0.084297195
0.18981613,0.14546336,0.14440542,0.1499,0.15581325,0.15997423,0.16093737,0.16184954
0.35427374,0.085420415,0.096557565,0.10790898,0.103592515,0.099948056,0.10003251,0.10031708
0.18937278,0.15737133,0.15337247,0.15492767,0.15719715,0.15981299,0.16095175,0.16201715
0.18937278,0.08258811,0.08362627,0.08630206,0.08909714,0.09199628,0.09337726,0.09471613
0.83215886,0.55142313,0.38334978,0.39144114,0.46059778,0.5298113,0.5864323,0.68661183
0.83215886,0.5523991,0.38457143,0.3932101,0.4618218,0.5303408,0.5865447,0.6867313
0.20381495,0.3183843,0.31982398,0.3368371,0.3522077,0.35775563,0.35599956,0.35252905
0.25682852,0.45121545,0.43798882,0.46009618,0.48115084,0.49652502,0.50265944,0.5061832
0.26549232,0.33049968,0.3174363,0.33665547,0.35526618,0.37045717,0.3763018,0.37341624
0.28974316,0.35340765,0.33331957,0.3419462,0.35246414,0.36181042,0.36513457,0.36521477
0.3435385,0.53271085,0.5180237,0.5448356,0.5659987,0.58223975,0.58758163,0.58823717
0.2137542,0.7344409,0.73562014,0.74216115,0.7475783,0.7522566,0.75436467,0.7563257
0.3318358,0.80477446,0.77254105,0.7803069,0.7863106,0.7906505,0.79181373,0.79280955
0.59625936,0.49509785,0.49867564,0.49822405,0.5246512,0.48398092,0.47296667,0.46661356
0.6186377,0.6434262,0.6172193,0.6279215,0.64802593,0.6739667,0.6981329,0.65992963
0.36852533,0.5746852,0.56151116,0.54843456,0.53809196,0.5208097,0.5143171,0.50871044
0.29924288,0.29163358,0.26171973,0.2854504,0.30637905,0.3205978,0.3254447,0.32936588
0.2038843,0.0973755,0.09240286,0.0964291,0.10005015,0.1026773,0.10377208,0.104727864
0.17077634,0.29931948,0.3021287,0.3099757,0.31702712,0.32343045,0.32636496,0.32915324
0.2038843,0.19103816,0.19160002,0.20374638,0.21545711,0.22579761,0.23052108,0.2341296
0.16811086,0.10219737,0.117220975,0.10024763,0.09321877,0.08925637,0.08786078,0.08671892
0.18774892,0.07884789,0.07918049,0.08191233,0.08408889,0.084624425,0.084853634,0.08507234
0.1862668,0.42250535,0.42245463,0.43573466,0.44611174,0.45420718,0.45767245,0.4571328
0.22544633,0.24594423,0.23247884,0.25437132,0.27280244,0.28607547,0.28879747,0.2886114
0.3435385,0.5535697,0.5388914,0.5648072,0.5849863,0.6003285,0.6053067,0.6093573
0.2625477,0.18212736,0.17897443,0.1930462,0.20791186,0.220366,0.2178532,0.21266322
0.2038843,0.08786357,0.08742308,0.092066646,0.09640283,0.100877024,0.10272094,0.103527345
0.26171386,0.11186622,0.10844702,0.11807269,0.12714607,0.1320356,0.13320687,0.13425063
0.2038843,0.18856587,0.1885782,0.20089996,0.21274942,0.22318387,0.22793888,0.23165981
0.3435385,0.6371452,0.6248363,0.64640486,0.66252404,0.6744587,0.6782637,0.6813342
0.24345803,0.24191973,0.23757704,0.2514352,0.26488206,0.2767558,0.2820919,0.2871105
0.26171386,0.12024667,0.117128424,0.12653722,0.13608873,0.14338103,0.14374271,0.14415666
0.29924288,0.29312712,0.26264358,0.28680924,0.3078747,0.3220168,0.3268219,0.33070463
0.24345803,0.24208817,0.23769838,0.2515706,0.26501372,0.27688012,0.2822119,0.28722617
0.2991583,0.24145597,0.22470224,0.24198696,0.25656378,0.26729092,0.2707931,0.27364486
0.2432615,0.116642475,0.113491684,0.120795056,0.12941927,0.13706404,0.14040992,0.14352688
0.20396246,0.12458919,0.24948324,0.15205275,0.12409386,0.117364645,0.11561434,0.114385255
0.26145053,0.17005938,0.19255835,0.20174725,0.16929352,0.15715386,0.15422088,0.15224649
0.2981374,0.13897501,0.12813438,0.14206116,0.15895511,0.17266844,0.17547306,0.17777713
0.40997043,0.3583867,0.32058552,0.33984068,0.36387977,0.39013317,0.40256357,0.41326264
0.23595569,0.08635402,0.08682285,0.09155381,0.09689423,0.102156416,0.10449835,0.105486184
0.35851312,0.08334431,0.08542244,0.09213239,0.10109784,0.083826795,0.0782848,0.0761435
0.2047786,0.31954277,0.3185732,0.32857215,0.3388774,0.34945685,0.35400912,0.3390909
0.6243012,0.21020342,0.19328807,0.17731676,0.23124431,0.23397185,0.24682179,0.2690521
0.17862631,0.071893774,0.06995688,0.06995465,0.070206314,0.07048568,0.07063634,0.07079355
0.2047786,0.1400119,0.16505726,0.17723896,0.1863055,0.13285334,0.12705775,0.123844124
0.2047786,0.32290933,0.3219744,0.33209896,0.34254378,0.35327306,0.35788023,0.33930385
0.35851312,0.07222061,0.115069546,0.12065043,0.11530212,0.07361068,0.0691205,0.06745782
0.6243012,0.21261463,0.1891297,0.17716892,0.23635979,0.2360512,0.24894598,0.27090645
0.23595569,0.085493855,0.085810415,0.09052426,0.095854476,0.10108627,0.103407696,0.104425184
0.17862631,0.05999717,0.058748808,0.058839653,0.05893897,0.05906933,0.059146963,0.059232224
0.40997043,0.35599196,0.318344,0.3377346,0.361928,0.38850552,0.40106094,0.41186562
0.4076927,0.37362376,0.31929377,0.3263183,0.35117152,0.38980687,0.41085112,0.42730975
0.45992154,0.069676034,0.095090896,0.10692376,0.11305278,0.09078428,0.07803308,0.07684069
0.6243012,0.20561874,0.1831049,0.17780033,0.24120255,0.23954016,0.25046822,0.26617602
0.3482945,0.22755511,0.22346106,0.2214783,0.23491223,0.24962848,0.25419194,0.24932304
0.6202764,0.480359,0.20892608,0.2946666,0.44756347,0.5601118,0.59904194,0.65770906
0.65704644,0.5613798,0.39254093,0.4530183,0.5646848,0.7010683,0.6249288,0.5737218
0.45992154,0.045413464,0.117669046,0.121187344,0.12811081,0.06436422,0.052404225,0.051469367
0.3484091,0.31892088,0.29289398,0.324368,0.345699,0.3396347,0.33479783,0.33154693
0.49528083,0.31642163,0.22149277,0.29920736,0.36503583,0.37162742,0.36601534,0.35863426
0.27494627,0.07282908,0.07036759,0.07312529,0.07654851,0.08008937,0.0814337,0.082656376
0.3967804,0.48254794,0.43741485,0.45251465,0.46181855,0.47321087,0.4785683,0.4835459
0.29409534,0.43527463,0.39986145,0.44028258,0.47190934,0.49286845,0.49797913,0.50147474
0.48252547,0.17959818,0.09496857,0.11560832,0.14614105,0.19908978,0.22800043,0.23887709
0.24806874,0.49237746,0.49852562,0.50645447,0.5144864,0.51090723,0.4910908,0.4758842
0.67184836,0.3447457,0.11722851,0.16107982,0.26345643,0.39644995,0.4822576,0.5445568
0.20849437,0.39329436,0.39402312,0.40781906,0.4189296,0.42791724,0.43187106,0.43555602
0.24815312,0.1158377,0.10350108,0.11247061,0.12155927,0.12884255,0.131527,0.13379999
0.24815312,0.5165821,0.5172753,0.5200004,0.52309763,0.5108456,0.49105367,0.47586486
0.48252547,0.16903731,0.08484548,0.10310433,0.13224614,0.18649916,0.21515551,0.22601691
0.67184836,0.35031796,0.115516484,0.1598293,0.26342097,0.39941016,0.48487943,0.54669535
0.29409534,0.43760273,0.4012275,0.44091573,0.47263253,0.4930965,0.49736255,0.5007787
0.20849437,0.395904,0.39649424,0.40996093,0.42079124,0.42952803,0.43336684,0.4369426
0.39674932,0.4815566,0.43661255,0.45173535,0.46148512,0.47288254,0.47824472,0.48322794
0.4357075,0.550577,0.57368165,0.47661406,0.48634243,0.49721572,0.5036237,0.5063291
0.55157465,0.16632362,0.09742373,0.09421708,0.11746426,0.1659462,0.21825571,0.24215081
0.67184764,0.36802977,0.10977819,0.16507499,0.25771534,0.40154037,0.48806474,0.5440098
0.41410452,0.49166775,0.40035346,0.4543297,0.50920206,0.5644498,0.5812886,0.59134525
0.6657681,0.6207428,0.20976526,0.30958852,0.46269453,0.6618659,0.69823605,0.7534061
0.72274345,0.64364165,0.22161993,0.2962146,0.4331959,0.66579777,0.791146,0.84417397
0.551548,0.12072739,0.07154027,0.064502835,0.074462995,0.108018816,0.14859489,0.16335127
0.41382998,0.28046724,0.2486699,0.26452288,0.28222966,0.29603553,0.2971648,0.2976997
0.590388,0.4582288,0.13825434,0.20363306,0.29244393,0.44934553,0.559681,0.6058397
0.32014537,0.46612963,0.39530474,0.45100787,0.4926205,0.5240935,0.5330293,0.53745073
0.2625477,0.18173937,0.18003511,0.1934746,0.20709637,0.21885575,0.22400537,0.2288086
0.26150295,0.12562923,0.12076785,0.12415988,0.1282776,0.13196498,0.13357575,0.1350765
0.2625477,0.16075732,0.15971874,0.1722738,0.18489957,0.19593605,0.20079857,0.20534573
0.26261055,0.13809206,0.1385956,0.1479978,0.157206,0.16548279,0.16921756,0.17261133
0.26150295,0.13765495,0.13685818,0.14885966,0.16045435,0.17081332,0.17536183,0.17892595
0.26261055,0.13292262,0.13315979,0.1425914,0.15172857,0.15992084,0.1636074,0.16685352
0.27834937,0.13528512,0.13330552,0.13801165,0.13954347,0.13783655,0.13706368,0.13616368
0.26150295,0.15310268,0.14980209,0.1565166,0.16297479,0.16858359,0.17087922,0.17296281
0.26150295,0.1562045,0.14897785,0.15532348,0.16184436,0.16737811,0.16968226,0.17177457
0.1296206,0.23199368,0.226776,0.22789681,0.2294004,0.23119548,0.23205654,0.23281595
0.12608209,0.11941555,0.12168961,0.11958467,0.11394307,0.11093057,0.10992563,0.10913859
0.23353356,0.11161279,0.10895784,0.11534103,0.12266396,0.12663065,0.12820747,0.12961422
0.2435908,0.7390912,0.74223447,0.7469626,0.7511837,0.7550188,0.75680894,0.7585307
0.19784142,0.14318612,0.14507842,0.15073499,0.1564794,0.16197264,0.16453522,0.16675128
0.21003535,0.094003804,0.089729756,0.09340908,0.09741478,0.10110735,0.102698825,0.1041656
0.10904277,0.14372252,0.14475463,0.14870095,0.15229547,0.15591466,0.15748946,0.15898725
0.2047786,0.320781,0.31967238,0.329891,0.34058788,0.3515636,0.35626596,0.33745202
0.21380445,0.7442067,0.7454795,0.75159025,0.7567755,0.7612137,0.76322323,0.7650916
0.20606689,0.27115864,0.26867726,0.2720571,0.2711128,0.2705146,0.26831862,0.26524124
0.21880968,0.4878041,0.5072381,0.47337368,0.45524412,0.44346166,0.4388851,0.43494216
0.21380445,0.77689946,0.776709,0.78307414,0.78747046,0.7912949,0.79295236,0.794516
0.21478592,0.13767698,0.13324307,0.136701,0.14127733,0.145659,0.14749466,0.14917764
0.16312374,0.1695107,0.17093994,0.16854717,0.16715008,0.16623357,0.16588561,0.16559893
0.2975506,0.14304301,0.14268067,0.14715391,0.15279637,0.15698537,0.15284081,0.1498346
0.31066585,0.8020145,0.8034256,0.7653787,0.7527841,0.7576253,0.7598151,0.7618922
0.24087955,0.1992589,0.18729444,0.19719367,0.2042809,0.20999254,0.21176194,0.21322455
0.27431682,0.09175019,0.08905143,0.09415983,0.09985932,0.10769217,0.110341765,0.112675406
0.13171299,0.11932259,0.118807144,0.12069177,0.12277472,0.12601344,0.12733865,0.12846203
0.24815312,0.5165026,0.51711184,0.5198526,0.5229804,0.510804,0.4909765,0.47576496
0.33172643,0.8088894,0.77695626,0.78573,0.7912525,0.7950343,0.7961681,0.7971346
0.26554236,0.53354007,0.5347764,0.54506785,0.5464129,0.5486129,0.54909575,0.54929394
0.28212723,0.68141097,0.68298167,0.6805578,0.6793099,0.67983156,0.6798077,0.6795808
0.33172643,0.83267903,0.804026,0.812135,0.8167617,0.8199599,0.82083714,0.8215794
0.48347566,0.16141999,0.14172581,0.14456645,0.14943695,0.14911374,0.15483285,0.1589257
0.69366264,0.09659846,0.17139429,0.18618321,0.10395365,0.10626274,0.12113058,0.15489803
0.48347566,0.14426579,0.27365646,0.19315577,0.14394706,0.13683835,0.1382016,0.14169888
0.6936599,0.095258236,0.17088178,0.15238765,0.1814141,0.09802872,0.11938082,0.15548602
0.7270422,0.10344149,0.16097935,0.15747137,0.14565568,0.094084404,0.10427749,0.15889946
0.48347566,0.14434582,0.27183798,0.19535336,0.14780095,0.14355598,0.14735417,0.15206997
0.6936599,0.0952455,0.16430913,0.14353198,0.17179227,0.09521468,0.12097749,0.15708387
0.7270382,0.08374818,0.13186547,0.15172042,0.16350514,0.22817762,0.13419363,0.16844268
0.49021682,0.0948428,0.08015755,0.08824337,0.10086148,0.12650919,0.14767116,0.16647628
0.69831854,0.05837254,0.030110532,0.031263053,0.043555297,0.073155254,0.1161536,0.173017
0.48994336,0.097251944,0.082855344,0.09077724,0.10343,0.1292048,0.14977172,0.16831167
0.69831854,0.05774349,0.028164724,0.032717068,0.043462366,0.07289531,0.11685466,0.17408569
0.48994336,0.11605856,0.10033577,0.108627744,0.12185803,0.14923958,0.16903296,0.1865868
0.6983047,0.069029324,0.039002426,0.043337826,0.054178573,0.08794824,0.12676929,0.16762406
0.6983047,0.06983607,0.039043568,0.041536734,0.05222359,0.08924063,0.12849103,0.16902892
0.7183523,0.061538868,0.041221116,0.05077918,0.060596853,0.09293625,0.13448778,0.19739163
0.75530374,0.060605522,0.030167852,0.033333145,0.047295302,0.08885808,0.14824925,0.176238
0.7553027,0.061509352,0.03798307,0.04995131,0.058335796,0.087403536,0.13939902,0.17222737
0.4899467,0.07972336,0.06707158,0.075849324,0.08918655,0.11524307,0.13630506,0.14645502
0.48994336,0.11351863,0.097360134,0.106751144,0.121304385,0.15023424,0.1741838,0.19061051
0.3804566,0.15057828,0.1077847,0.13135283,0.16291781,0.21728177,0.24940515,0.27316517
0.70302373,0.14503668,0.1314904,0.15875925,0.19032459,0.22003628,0.21519017,0.23238489
0.6243012,0.14444739,0.15618812,0.18102586,0.17821257,0.1944477,0.17629373,0.20660265
0.6718497,0.48822913,0.30486962,0.36823756,0.46779484,0.5758769,0.6338795,0.6772386
0.34253353,0.4878491,0.47910187,0.4952668,0.51009786,0.52256894,0.5240449,0.52491707
0.73770756,0.54983073,0.42928395,0.43132284,0.4720516,0.56494343,0.60674477,0.6231171
0.34253353,0.60724103,0.60033107,0.61135685,0.62139034,0.629554,0.6295526,0.62920153
0.7377075,0.65407246,0.56686056,0.55947405,0.584018,0.6499825,0.6885126,0.69727963
0.23409846,0.2512846,0.2334835,0.24358,0.2527719,0.26621625,0.2715115,0.2758243
0.40997043,0.3527261,0.31413874,0.33319122,0.3577341,0.38630757,0.39904857,0.4100698
0.3967804,0.4890153,0.4438295,0.45825958,0.4661731,0.477152,0.48232603,0.4871383
0.41027656,0.8036726,0.75436485,0.763057,0.7641569,0.7712313,0.77443457,0.7774237
0.43117884,0.09870788,0.15252976,0.1407702,0.11015714,0.123001255,0.13384953,0.14327893
0.5255524,0.089036316,0.078028224,0.08372413,0.09346804,0.10795097,0.11485193,0.120053515
0.41027656,0.8410323,0.7973527,0.806382,0.8074914,0.81316257,0.8156638,0.81799686
0.43117884,0.10022543,0.15320686,0.1413014,0.11119009,0.12174144,0.13252406,0.14197733
0.26361856,0.19348396,0.19260094,0.20415905,0.2158564,0.21410105,0.21378602,0.21372756
0.26361856,0.15565477,0.15080495,0.15445367,0.15921578,0.1643776,0.16474906,0.16517189
0.26361856,0.22271952,0.2252571,0.21959263,0.20108663,0.1924757,0.1897839,0.18776268
0.26361856,0.16548362,0.16496633,0.17547457,0.18610439,0.1858021,0.18604274,0.1864561
0.26361856,0.1491116,0.14979902,0.15798922,0.16701697,0.17525071,0.17573094,0.17608991
0.50655735,0.09733901,0.25406757,0.13337578,0.09197853,0.112389885,0.13435392,0.15570626
0.7078072,0.11878332,0.17292097,0.15869759,0.17089255,0.12284589,0.16645592,0.19342461
0.50655735,0.107886255,0.24187005,0.13652597,0.12307704,0.14035764,0.16158862,0.1881393
0.7078072,0.10550456,0.12768745,0.11560626,0.15392944,0.11569474,0.15522625,0.20472604
0.717863,0.09270654,0.113438845,0.11208271,0.14864624,0.21444136,0.17309126,0.22226748
0.7078072,0.11455651,0.16102977,0.13138647,0.1511619,0.11716408,0.16213313,0.20372918
0.50655735,0.1048721,0.2423011,0.13656083,0.11355508,0.12501024,0.14385198,0.1614507
0.50655735,0.10512873,0.25709265,0.12825136,0.11730345,0.13569793,0.15720582,0.18438733
0.7078072,0.10712881,0.14009744,0.12205801,0.1469541,0.11752306,0.15264267,0.20063646
0.28866324,0.2160147,0.21008559,0.22504069,0.24095646,0.25619712,0.26272556,0.2683575
0.28866324,0.18138511,0.17199096,0.18179694,0.19238777,0.20208059,0.20586511,0.20908383
0.28866324,0.14569597,0.14210302,0.1503748,0.15501942,0.160928,0.16314255,0.16509046
0.28866324,0.112073906,0.10467498,0.11780794,0.13218646,0.14524,0.15029758,0.15480469
0.28866324,0.19422255,0.18979642,0.20551068,0.22154887,0.2365165,0.24281555,0.24798985
0.28866324,0.18625078,0.17680314,0.18667378,0.19709772,0.20657372,0.2102991,0.21347314
0.482792,0.06730636,0.058820907,0.06281938,0.06795117,0.07852129,0.08793929,0.09429264
0.70218545,0.070737325,0.11193878,0.12489405,0.070155285,0.07414956,0.09939891,0.1251853
0.482792,0.10462542,0.10407639,0.10762678,0.110317774,0.115417555,0.11886046,0.11261419
0.70218545,0.060889207,0.12970261,0.095004514,0.090263985,0.07573931,0.08360407,0.10124905
0.73342866,0.04861924,0.24903437,0.25698087,0.2544708,0.18472655,0.07477355,0.08582128
0.73342866,0.08607782,0.11086505,0.11569535,0.10851828,0.07155078,0.08165664,0.12139852
0.482792,0.09852361,0.09865921,0.104284264,0.10915323,0.116576806,0.116637915,0.11437263
0.70218545,0.060578622,0.12322811,0.10348443,0.09426477,0.07811696,0.08532703,0.10316121
0.4167733,0.13003543,0.16447252,0.19220097,0.21274512,0.15357776,0.1607422,0.16726507
0.2659182,0.112813056,0.107768364,0.11685964,0.12673274,0.1373628,0.14163892,0.14550678
0.26788145,0.24812908,0.28133056,0.27091017,0.23707832,0.24874577,0.2535402,0.25788417
0.27950054,0.36529106,0.36387172,0.36997038,0.3775321,0.38483423,0.3880797,0.39108396
0.6064128,0.5010911,0.44803098,0.48917016,0.5370667,0.5908833,0.5996124,0.56819636
0.67368877,0.54416037,0.37752444,0.45200166,0.53310263,0.6042317,0.6500541,0.6660485
0.2820821,0.7060485,0.7075815,0.7087144,0.7083227,0.7094268,0.7096457,0.70964646
0.61862975,0.6553959,0.630958,0.6413096,0.65863144,0.68554884,0.7077892,0.6677862
0.6207439,0.22954452,0.14507367,0.18425539,0.24142405,0.30925676,0.35308698,0.31087208
0.6207439,0.22011936,0.107639536,0.16170262,0.23653455,0.2976423,0.33668348,0.2999189
0.6192948,0.18453535,0.10140799,0.15109451,0.21170533,0.27930042,0.30521366,0.30171055
0.26788145,0.37934914,0.38833597,0.38357243,0.39259142,0.4017069,0.40545288,0.4088502
0.2820821,0.7427212,0.7440721,0.7447246,0.7439732,0.74457145,0.74459285,0.74443114
0.61862975,0.6905579,0.66505325,0.6776692,0.69731545,0.72802603,0.7503368,0.7161884
0.6192948,0.1897689,0.10464233,0.15240529,0.21203439,0.27258262,0.28646943,0.29414746
0.39360288,0.17510276,0.14838594,0.17314073,0.19440731,0.22342393,0.23881218,0.24986872
0.44629675,0.14457169,0.14059804,0.11912133,0.1305706,0.16001497,0.16092214,0.15896156
0.21685483,0.34794986,0.34814402,0.3408471,0.32103232,0.3094286,0.30515116,0.30155134
0.5791525,0.47020268,0.4365106,0.44093767,0.477769,0.527017,0.55033594,0.5669824
0.63364,0.2718175,0.26022673,0.27828777,0.30646196,0.2640228,0.29950696,0.34989023
0.21880968,0.5205749,0.5396708,0.5058479,0.48744363,0.4753885,0.47067457,0.4665965
0.59625435,0.5068396,0.4981257,0.49969542,0.51884264,0.4861301,0.47521028,0.46977034
0.5932205,0.34410387,0.1956146,0.25288498,0.3381306,0.4265677,0.45345473,0.4431128
0.5932205,0.34828147,0.16243017,0.2243358,0.32203805,0.4279788,0.46726277,0.44987673
0.5964454,0.11272487,0.12851894,0.14219351,0.13354778,0.1394093,0.15633096,0.16233538
0.21880968,0.5959322,0.61414355,0.58101773,0.56229746,0.5497119,0.5447249,0.54037404
0.5962396,0.5703104,0.55350816,0.5583789,0.5812744,0.5590597,0.5487873,0.5431184
0.5964454,0.2547389,0.17776832,0.23736015,0.3005743,0.3586089,0.35426974,0.35124853
0.37071985,0.11485417,0.11163099,0.123592675,0.13622276,0.15162529,0.1529779,0.1520795
0.3632323,0.17115842,0.16562785,0.17731112,0.18872727,0.20334281,0.20900011,0.21384683
0.3632323,0.16009904,0.21130744,0.21971525,0.16828041,0.16538842,0.16624281,0.16740154
0.3632323,0.1162252,0.2765511,0.1487351,0.1206489,0.12067753,0.122064844,0.123417936
0.3632323,0.17590918,0.1651322,0.17360833,0.18405147,0.18768744,0.18751505,0.1878784
0.3632323,0.16523834,0.21917562,0.22767633,0.17354368,0.17018355,0.17082861,0.16843921
