node_id,node_name,node_type,0,1,2,3,4,5,6,7,feat_name,score,mean,std,dist
0,ts-assurance-service-69876c9868-tsp2m,pod,0.38974482,0.22873963,0.0987854,0.098716736,0.0,0.0,0.64797455,0.9398108,feat,0.0,0.10173229142550853,0.13507712900886398,0.01323771
0,ts-assurance-service-69876c9868-tsp2m,pod,0.36432347,0.23087022,0.4423247,0.4394651,9.991297e-06,6.605046e-06,0.6418027,0.9245152,feat_mean,0.0,0.10173229142550853,0.13507712900886398,0.01323771
0,ts-assurance-service-69876c9868-tsp2m,pod,0.36928415,0.23012272,0.09612678,0.09568048,2.8588862e-05,1.8562052e-05,0.6442139,0.93654907,feat_pred,0.0,0.10173229142550853,0.13507712900886398,0.01323771
1,ts-auth-service-7f8d7d756d-vx7bh,pod,0.67256576,0.5323469,0.526001,0.52593994,0.0,0.0,0.6405861,0.8935537,feat,0.0,0.18930156876438262,0.150253616660568,0.023333054
1,ts-auth-service-7f8d7d756d-vx7bh,pod,0.6351022,0.5139796,0.6382004,0.6435104,5.2747844e-05,3.0301762e-05,0.6631606,0.915459,feat_mean,0.0,0.18930156876438262,0.150253616660568,0.023333054
1,ts-auth-service-7f8d7d756d-vx7bh,pod,0.65366864,0.5281118,0.53310114,0.5372244,2.8173674e-05,1.6672653e-05,0.6331332,0.89949965,feat_pred,0.0,0.18930156876438262,0.150253616660568,0.023333054
2,ts-basic-service-5dc8d4f9fd-58xkn,pod,0.6184831,0.46569556,0.3683319,0.3679924,0.0,0.0,0.78056073,0.8862292,feat,0.0,0.15460452146512646,0.14376048514174505,0.015439212
2,ts-basic-service-5dc8d4f9fd-58xkn,pod,0.6194579,0.47843415,0.4630368,0.4639506,5.216673e-05,3.0078889e-05,0.76429075,0.9305036,feat_mean,0.0,0.15460452146512646,0.14376048514174505,0.015439212
2,ts-basic-service-5dc8d4f9fd-58xkn,pod,0.60823166,0.4593686,0.37339005,0.37274057,4.282781e-05,2.5952384e-05,0.77972996,0.8880828,feat_pred,0.0,0.15460452146512646,0.14376048514174505,0.015439212
3,ts-cancel-service-756f6c4675-n8l65,pod,0.4661499,0.36284947,0.82948303,0.8292351,0.0,0.0,0.38028598,0.8696499,feat,1.4771441022912362,0.2802343128546182,0.1688963216354732,0.5297185
3,ts-cancel-service-756f6c4675-n8l65,pod,0.4211825,0.31437585,0.47826138,0.4817214,1.157594e-05,7.3636666e-06,0.40556136,0.87034917,feat_mean,1.4771441022912362,0.2802343128546182,0.1688963216354732,0.5297185
3,ts-cancel-service-756f6c4675-n8l65,pod,0.47327542,0.36466077,0.84726685,0.85480905,3.4977384e-06,2.443715e-06,0.3718727,0.8624887,feat_pred,1.4771441022912362,0.2802343128546182,0.1688963216354732,0.5297185
4,ts-config-service-5fcd447d84-f8khv,pod,0.3909874,0.28514984,0.42030334,0.42006683,0.0,0.0,0.4673611,0.87855065,feat,0.0,0.13026862588156904,0.13456401486916936,0.13017951
4,ts-config-service-5fcd447d84-f8khv,pod,0.45958236,0.3492669,0.34859744,0.35100555,2.5048674e-05,1.5959124e-05,0.420797,0.85615355,feat_mean,0.0,0.13026862588156904,0.13456401486916936,0.13017951
4,ts-config-service-5fcd447d84-f8khv,pod,0.40258205,0.284278,0.43394023,0.43362412,7.788481e-06,5.325405e-06,0.4703016,0.8758202,feat_pred,0.0,0.13026862588156904,0.13456401486916936,0.13017951
5,ts-contacts-service-866bd68c97-b6rfg,pod,0.47458288,0.307672,0.5300064,0.52962494,0.0,0.0,0.41382146,0.8729956,feat,0.0,0.12289034004714729,0.0935604339460588,0.07858747
5,ts-contacts-service-866bd68c97-b6rfg,pod,0.4024388,0.27620915,0.58393276,0.5834555,4.7110684e-06,2.9955763e-06,0.38605753,0.8473251,feat_mean,0.0,0.12289034004714729,0.0935604339460588,0.07858747
5,ts-contacts-service-866bd68c97-b6rfg,pod,0.45228502,0.3188073,0.54415077,0.5443085,3.918364e-06,2.5095155e-06,0.41819948,0.8763705,feat_pred,0.0,0.12289034004714729,0.0935604339460588,0.07858747
6,ts-delivery-service-7d97b69596-jngz4,pod,0.32082984,0.22213235,0.95840454,0.9583893,0.0,0.0,0.18105644,0.74162817,feat,0.38441805454767886,0.7147440737847223,0.10145621632715358,0.7537457
6,ts-delivery-service-7d97b69596-jngz4,pod,0.30818307,0.20033263,0.44142967,0.44364634,3.8768894e-06,2.596324e-06,0.23277019,0.84244776,feat_mean,0.38441805454767886,0.7147440737847223,0.10145621632715358,0.7537457
6,ts-delivery-service-7d97b69596-jngz4,pod,0.31268713,0.1992404,0.97060996,0.9803776,1.1324287e-07,1.1760378e-07,0.1799382,0.7312893,feat_pred,0.38441805454767886,0.7147440737847223,0.10145621632715358,0.7537457
7,ts-execute-service-775f544d9-xhnd8,pod,0.58812493,0.42950973,0.46525574,0.46497345,0.0,0.0,0.42476022,0.86218596,feat,0.15356274614411855,0.1584046576426375,0.15082472671011227,0.18156572
7,ts-execute-service-775f544d9-xhnd8,pod,0.43067533,0.3056718,0.51683134,0.5175818,5.801431e-06,3.6082724e-06,0.40105534,0.8579832,feat_mean,0.15356274614411855,0.1584046576426375,0.15082472671011227,0.18156572
7,ts-execute-service-775f544d9-xhnd8,pod,0.5588285,0.43170124,0.4746356,0.47814924,9.462672e-06,5.7174557e-06,0.4234043,0.87063164,feat_pred,0.15356274614411855,0.1584046576426375,0.15082472671011227,0.18156572
8,ts-food-service-f5756978c-55kmn,pod,0.49429113,0.3786697,0.1797409,0.17958832,0.0,0.0,0.4607296,0.9259532,feat,0.0,0.14298948126116506,0.13139678159569076,0.09008729
8,ts-food-service-f5756978c-55kmn,pod,0.44597834,0.330848,0.46107346,0.46348515,1.1377247e-05,7.1502245e-06,0.42390174,0.8695274,feat_mean,0.0,0.14298948126116506,0.13139678159569076,0.09008729
8,ts-food-service-f5756978c-55kmn,pod,0.49693215,0.37438494,0.17434967,0.17624408,2.7030368e-05,1.6548807e-05,0.45740524,0.9195422,feat_pred,0.0,0.14298948126116506,0.13139678159569076,0.09008729
9,ts-gateway-service-6f6cfc45b-m2jwn,pod,0.63416207,0.6017783,0.9912596,0.9911823,0.0,0.0,0.27950525,0.59703875,feat,0.0,0.22475576740555556,0.01882071404620098,0.21696255
9,ts-gateway-service-6f6cfc45b-m2jwn,pod,0.61423224,0.570736,0.8541959,0.8578012,0.000153594,0.00010584777,0.4957165,0.657836,feat_mean,0.0,0.22475576740555556,0.01882071404620098,0.21696255
9,ts-gateway-service-6f6cfc45b-m2jwn,pod,0.62221605,0.6052191,1.003982,1.0107197,2.674952e-06,4.6514983e-06,0.29054374,0.5944399,feat_pred,0.0,0.22475576740555556,0.01882071404620098,0.21696255
10,ts-inside-payment-service-6f94c49ccd-ql78t,pod,0.7269087,0.64879465,0.7203369,0.7202759,0.0,0.0,0.7297855,0.8858072,feat,0.0,0.26165375484479164,0.13435436331549114,0.23335885
10,ts-inside-payment-service-6f94c49ccd-ql78t,pod,0.59944415,0.49314544,0.65957457,0.66513497,5.1164716e-05,3.1371215e-05,0.6481848,0.882536,feat_mean,0.0,0.26165375484479164,0.13435436331549114,0.23335885
10,ts-inside-payment-service-6f94c49ccd-ql78t,pod,0.7283409,0.6397088,0.7299789,0.73909795,6.359061e-05,3.8537928e-05,0.72517115,0.8851735,feat_pred,0.0,0.26165375484479164,0.13435436331549114,0.23335885
11,ts-order-other-service-6cdbf9b4cc-r5dxl,pod,0.4366207,0.32596117,0.85549927,0.855484,0.0,0.0,0.50360495,0.75962055,feat,0.42519662466574876,0.36255336839027774,0.11965514727975403,0.41343033
11,ts-order-other-service-6cdbf9b4cc-r5dxl,pod,0.47957724,0.373458,0.57595783,0.5775885,6.248815e-05,3.843756e-05,0.55351245,0.7950265,feat_mean,0.42519662466574876,0.36255336839027774,0.11965514727975403,0.41343033
11,ts-order-other-service-6cdbf9b4cc-r5dxl,pod,0.43532285,0.32795373,0.86770314,0.8705208,7.588916e-06,5.900555e-06,0.50355524,0.75491834,feat_pred,0.42519662466574876,0.36255336839027774,0.11965514727975403,0.41343033
12,ts-order-service-5b67c48447-4d4rx,pod,0.6154781,0.47292453,0.3018341,0.3013363,0.0,0.0,0.746777,0.89041483,feat,0.0,0.006097313801932837,0.022733635194702374,2.4560577e-06
12,ts-order-service-5b67c48447-4d4rx,pod,0.64877117,0.5214833,0.66980124,0.67256385,4.7673264e-05,3.0432157e-05,0.8110309,0.90945804,feat_mean,0.0,0.006097313801932837,0.022733635194702374,2.4560577e-06
12,ts-order-service-5b67c48447-4d4rx,pod,0.60942304,0.46488068,0.31307396,0.31323937,5.012932e-05,3.0166933e-05,0.74447334,0.88913393,feat_pred,0.0,0.006097313801932837,0.022733635194702374,2.4560577e-06
13,ts-payment-service-7fc6f5476f-bfkj9,pod,0.46975604,0.3099166,0.20454407,0.20441437,0.0,0.0,0.6450189,0.9156063,feat,0.0,0.15270867241414385,0.13681933525764461,0.14571276
13,ts-payment-service-7fc6f5476f-bfkj9,pod,0.3754564,0.24187669,0.14411274,0.1436397,3.659505e-05,2.4176294e-05,0.6310754,0.9144751,feat_mean,0.0,0.15270867241414385,0.13681933525764461,0.14571276
13,ts-payment-service-7fc6f5476f-bfkj9,pod,0.46237767,0.3131419,0.20970333,0.2086721,2.070533e-05,1.296656e-05,0.6392504,0.9134956,feat_pred,0.0,0.15270867241414385,0.13681933525764461,0.14571276
14,ts-preserve-other-service-66646bdb5b-sd2p8,pod,0.46038443,0.2934335,0.74944687,0.7489319,0.0,0.0,0.76758283,0.9518811,feat,0.74293717053909,0.3204970420882856,0.2477965718116067,0.5045943
14,ts-preserve-other-service-66646bdb5b-sd2p8,pod,0.587044,0.4381651,0.4134023,0.41334236,5.217767e-05,2.9819379e-05,0.75627446,0.9462802,feat_mean,0.74293717053909,0.3204970420882856,0.2477965718116067,0.5045943
14,ts-preserve-other-service-66646bdb5b-sd2p8,pod,0.45805135,0.30469406,0.77289957,0.7673705,5.779728e-06,3.7879918e-06,0.76269555,0.9413835,feat_pred,0.74293717053909,0.3204970420882856,0.2477965718116067,0.5045943
15,ts-preserve-service-b5ccf8557-cn5km,pod,0.6632679,0.52312636,0.35324478,0.35273552,0.0,0.0,0.7657395,0.94391775,feat,0.0,0.20339395485074035,0.17027050147219627,0.103315644
15,ts-preserve-service-b5ccf8557-cn5km,pod,0.5909349,0.4450047,0.45082122,0.45087194,4.158137e-05,2.4356113e-05,0.7410661,0.92744905,feat_mean,0.0,0.20339395485074035,0.17027050147219627,0.103315644
15,ts-preserve-service-b5ccf8557-cn5km,pod,0.6604258,0.51671493,0.35611475,0.35767683,4.8849033e-05,2.8112267e-05,0.76277775,0.94266033,feat_pred,0.0,0.20339395485074035,0.17027050147219627,0.103315644
16,ts-price-service-76846864d9-shjpl,pod,0.49183625,0.38655853,0.34108734,0.34085846,0.0,0.0,0.36880112,0.8905606,feat,0.0,0.13626579479069265,0.1447422169881719,0.06631183
16,ts-price-service-76846864d9-shjpl,pod,0.47209302,0.36474317,0.31797445,0.32113698,2.098967e-05,1.2961878e-05,0.33865717,0.8445203,feat_mean,0.0,0.13626579479069265,0.1447422169881719,0.06631183
16,ts-price-service-76846864d9-shjpl,pod,0.4928681,0.38005283,0.34466416,0.34835717,1.0342194e-05,6.46467e-06,0.36175075,0.8862896,feat_pred,0.0,0.13626579479069265,0.1447422169881719,0.06631183
17,ts-route-service-b6c59fb57-4tcvp,pod,0.61821175,0.46873567,0.12841797,0.12834167,0.0,0.0,0.7548767,0.9491415,feat,0.0,0.15136158570495212,0.14999903384345792,0.024392383
17,ts-route-service-b6c59fb57-4tcvp,pod,0.61403006,0.4708005,0.37129998,0.37221077,5.515235e-05,3.188486e-05,0.7367023,0.9340862,feat_mean,0.0,0.15136158570495212,0.14999903384345792,0.024392383
17,ts-route-service-b6c59fb57-4tcvp,pod,0.61429733,0.46372607,0.13219187,0.13261059,0.00010038735,5.7554953e-05,0.75669706,0.9480549,feat_pred,0.0,0.15136158570495212,0.14999903384345792,0.024392383
18,ts-seat-service-5c95b49cff-j7jvt,pod,0.6514441,0.54486454,0.19260788,0.19214058,0.0,0.0,0.55349666,0.92158794,feat,0.20221708487627948,0.10853411789374702,0.11020214124717685,0.13081887
18,ts-seat-service-5c95b49cff-j7jvt,pod,0.5741193,0.45754677,0.3186498,0.32083762,7.926124e-05,4.7763715e-05,0.5655961,0.8735111,feat_mean,0.20221708487627948,0.10853411789374702,0.11020214124717685,0.13081887
18,ts-seat-service-5c95b49cff-j7jvt,pod,0.6567845,0.54773664,0.18597403,0.18941787,8.1946324e-05,4.683299e-05,0.5432561,0.91983426,feat_pred,0.20221708487627948,0.10853411789374702,0.11020214124717685,0.13081887
19,ts-security-service-cb9788d56-v24jq,pod,0.0,0.0,0.0,0.0,0.0,0.0,0.724172,0.9219827,feat,0.0,0.024979483286487865,0.024310969191503926,1.4288901e-05
19,ts-security-service-cb9788d56-v24jq,pod,0.032700054,0.008582109,0.01174076,0.020020261,0.0003030555,0.00034088173,0.7140255,0.9319709,feat_mean,0.0,0.024979483286487865,0.024310969191503926,1.4288901e-05
19,ts-security-service-cb9788d56-v24jq,pod,0.032048233,0.008300544,0.011611739,0.019895704,0.00031246935,0.00035163126,0.71157223,0.92251134,feat_pred,0.0,0.024979483286487865,0.024310969191503926,1.4288901e-05
20,ts-station-food-service-dc4d75dd-vsjjg,pod,0.2951017,0.1929538,0.31881714,0.3187561,0.0,0.0,0.15862536,0.7751572,feat,0.0,0.17498057601741132,0.26590519018150455,0.020472437
20,ts-station-food-service-dc4d75dd-vsjjg,pod,0.2829876,0.16709076,0.42827725,0.4267836,7.7655534e-07,5.3182055e-07,0.14742245,0.8432558,feat_mean,0.0,0.17498057601741132,0.26590519018150455,0.020472437
20,ts-station-food-service-dc4d75dd-vsjjg,pod,0.30065942,0.17742649,0.3364894,0.33351475,2.755997e-07,1.7960093e-07,0.14668196,0.76799077,feat_pred,0.0,0.17498057601741132,0.26590519018150455,0.020472437
21,ts-station-service-7f4f5f6f77-ssgjb,pod,0.4547459,0.33904588,0.31166077,0.3115158,0.0,0.0,0.6958719,0.9420464,feat,0.0,0.13307965826862894,0.10585010581428202,0.04588183
21,ts-station-service-7f4f5f6f77-ssgjb,pod,0.4332462,0.3060004,0.50733256,0.508228,2.3971394e-05,1.5566271e-05,0.68349886,0.93159646,feat_mean,0.0,0.13307965826862894,0.10585010581428202,0.04588183
