0,1,2,3,4,5,6,7
0.8232349,0.2847004,0.0790894,0.20123649,0.24676824,0.29336953,0.4383993,0.530707
0.83601856,0.10376787,0.093711615,0.09211278,0.06715894,0.08945322,0.14386737,0.18639457
0.8232349,0.0777812,0.16255188,0.14793634,0.15001702,0.09827697,0.1111362,0.20393229
0.21661755,0.26669693,0.23850107,0.23541284,0.24306822,0.2511785,0.25362134,0.25618935
0.21661755,0.26721263,0.23809099,0.23622012,0.24411368,0.25169444,0.2550354,0.25749922
0.21661755,0.2917738,0.27160072,0.26669264,0.2691207,0.2695198,0.26956487,0.2696011
0.14835909,0.04652238,0.04673493,0.047326922,0.048009515,0.048575282,0.048889637,0.04907632
0.21661755,0.08260441,0.09196997,0.07807255,0.072912216,0.070052624,0.0687716,0.06765783
0.2695773,0.15186167,0.15412521,0.15891623,0.16076493,0.16068304,0.16048515,0.1604842
0.14835909,0.08520079,0.081760645,0.08051777,0.079260826,0.0784924,0.07794356,0.07735634
0.2695773,0.072805166,0.06988835,0.070286036,0.070833445,0.07092261,0.07102382,0.07120347
0.83753026,0.123542786,0.118835926,0.12958908,0.14075923,0.08044624,0.101778984,0.40778804
0.83753026,0.10291064,0.2989521,0.4429617,0.4726205,0.16963577,0.073259115,0.263399
0.83753026,0.14677644,0.12709165,0.13381386,0.14624214,0.08935547,0.19105077,0.4531293
0.83753026,0.10259771,0.28862286,0.4426818,0.4689598,0.17526913,0.072444916,0.24643838
0.83753026,0.066979885,0.30135536,0.29821777,0.18505812,0.16273928,0.09488928,0.18856233
0.5327788,0.061858654,0.058706164,0.06188929,0.06567776,0.06879091,0.07085097,0.07255542
0.5327788,0.09105563,0.08868909,0.09076142,0.08837438,0.0911839,0.093551636,0.09339476
0.5327788,0.06352544,0.059812427,0.062900186,0.066495776,0.06904471,0.07094765,0.07226372
0.5327788,0.082716346,0.1281941,0.12898874,0.104050994,0.0866673,0.07494068,0.06976831
0.5327788,0.053351402,0.05215335,0.054594755,0.057994604,0.06294203,0.06257057,0.061636806
0.5327788,0.08511853,0.09388256,0.08436513,0.08202982,0.0832839,0.08505499,0.081649065
0.22629434,0.0908916,0.08630347,0.09720826,0.10959911,0.11532986,0.11472511,0.11431062
0.22629434,0.09713459,0.097578526,0.10415268,0.10549688,0.107445955,0.10828447,0.108771086
0.22629434,0.06391287,0.060945153,0.065134525,0.06995857,0.073868155,0.07442629,0.075000644
0.22629434,0.11315131,0.10585487,0.11881161,0.12625492,0.13100505,0.13300419,0.13494241
0.22629434,0.102370024,0.10140443,0.11029172,0.11865592,0.12229657,0.11991739,0.11387515
0.2507881,0.109437466,0.14649272,0.13796711,0.13138342,0.14250135,0.14413881,0.13703048
0.29070756,0.3975811,0.35039175,0.38717246,0.40085006,0.41821575,0.43959212,0.4485718
0.406598,0.52035564,0.51960284,0.5238356,0.50240934,0.4899292,0.47513527,0.4642408
0.3868528,0.44453412,0.46017104,0.44738412,0.42761022,0.39917624,0.3868801,0.3779902
0.406598,0.39081037,0.38967,0.39567006,0.3772211,0.36700308,0.3540913,0.34517157
0.3868528,0.2368424,0.2663505,0.2546563,0.23482049,0.21873736,0.21165478,0.20711184
0.1230486,0.06560993,0.078210354,0.077566385,0.06311548,0.057428002,0.055894375,0.054895163
0.2519296,0.05853033,0.060683727,0.059894323,0.057681084,0.057124853,0.05684936,0.056807876
0.2695773,0.07042527,0.065262794,0.06402266,0.06572533,0.06642306,0.06705034,0.06751943
0.5133543,0.069271326,0.068146706,0.07345152,0.07997918,0.08408558,0.07533765,0.0713681
0.22629434,0.13887179,0.13703197,0.13913745,0.14183515,0.14484274,0.14660257,0.14696634
0.2695773,0.2565444,0.2472536,0.26112443,0.27514285,0.2913769,0.2973246,0.30323285
0.22629434,0.11164379,0.12354565,0.1106205,0.10801697,0.10905576,0.10795009,0.106769204
0.3703101,0.5842117,0.55165637,0.5530671,0.55736244,0.57220924,0.56345,0.5578238
0.22629434,0.09219754,0.10059941,0.092975974,0.09321511,0.09557772,0.09641254,0.0973115
0.22629434,0.09261763,0.11287594,0.11829996,0.09180534,0.087999105,0.08705485,0.086443186
0.3703101,0.40617466,0.39776134,0.36523855,0.39538133,0.42863262,0.42193055,0.41920292
0.3703101,0.1412425,0.12507403,0.13483262,0.14296448,0.15843308,0.16309273,0.16598141
0.3703101,0.19936013,0.16534925,0.18240666,0.20054662,0.21846092,0.22112,0.21650517
0.22629434,0.12297201,0.13390636,0.12025261,0.11746979,0.118605494,0.11708474,0.11597514
0.3703101,0.14526057,0.13253355,0.1432805,0.15402818,0.16757655,0.16237426,0.15916574
0.22629434,0.03335631,0.051261187,0.043676615,0.035338998,0.03386712,0.03368175,0.03347802
0.22629434,0.08901274,0.09489298,0.08840418,0.08814657,0.09099114,0.09233141,0.09300995
0.2507881,0.07786703,0.12275505,0.11626768,0.103293896,0.099297285,0.099421024,0.10257995
0.22629434,0.12615252,0.11979437,0.12609005,0.1333772,0.14195669,0.14451337,0.143507
0.22629434,0.059487224,0.092351675,0.076523185,0.05965233,0.05628991,0.055464745,0.0550555
0.86231536,0.59148073,0.69341254,0.644258,0.57299805,0.55714154,0.48979425,0.51389074
0.86231536,0.5926907,0.6996057,0.64550495,0.57415676,0.55791545,0.49021792,0.51417685
0.21661755,0.27414846,0.24408174,0.24261498,0.25250292,0.26228404,0.26629972,0.27026725
0.406598,0.33941984,0.33809114,0.3445258,0.3277079,0.3189845,0.3069576,0.29886234
0.3868528,0.20103753,0.21641266,0.20531929,0.1955787,0.18192971,0.17616606,0.17270339
0.3703101,0.41106844,0.34552813,0.36382556,0.40078878,0.4376526,0.43675148,0.4331
0.4170219,0.661698,0.6229001,0.6318979,0.64753985,0.6882976,0.70931053,0.7217958
0.406598,0.6745684,0.661152,0.6540706,0.6498978,0.648376,0.6480136,0.642141
0.4708803,0.772472,0.7607726,0.7568326,0.76561415,0.7765559,0.78118217,0.76843333
0.7532686,0.58743143,0.53021264,0.5616405,0.59944224,0.6152375,0.5778049,0.5728059
0.72767466,0.62618184,0.69634414,0.6872206,0.6667168,0.6559899,0.5502837,0.51376176
0.4708803,0.60459924,0.6105943,0.62517405,0.5893825,0.5417154,0.5268382,0.51554775
0.5133543,0.5525961,0.5110464,0.59450495,0.57498837,0.57690513,0.58015823,0.581138
0.21661755,0.26195204,0.2096585,0.27617574,0.31416798,0.34879768,0.35365665,0.35523152
0.10402703,0.45101023,0.45043564,0.4618919,0.47706938,0.49221826,0.49743223,0.48262763
0.21661755,0.28791332,0.26937222,0.2633276,0.26543593,0.26574636,0.2656505,0.26605582
0.16096407,0.05165267,0.052244425,0.053498507,0.054262877,0.054132223,0.05412841,0.05403149
0.2695773,0.08655906,0.08445716,0.08340359,0.08264208,0.074680805,0.07260692,0.07115626
0.2695773,0.12241912,0.10704291,0.12536335,0.14458466,0.16361463,0.17096984,0.17539895
0.29964873,0.08619046,0.09451032,0.10004401,0.083598375,0.077304006,0.07547808,0.07437348
0.4170219,0.6843481,0.6481359,0.6573465,0.6713277,0.7087879,0.72918224,0.7407546
0.406598,0.0974164,0.07723892,0.08871353,0.09860468,0.11108625,0.114072084,0.115627885
0.21661755,0.08821905,0.09948981,0.099632144,0.10007179,0.07929516,0.07522726,0.07265043
0.406598,0.051345468,0.06511152,0.06758499,0.058313012,0.05282879,0.05187428,0.051561356
0.21661755,0.30965805,0.2757628,0.27196097,0.27980995,0.28524756,0.28713822,0.28818822
0.4170219,0.74175936,0.70949274,0.71683246,0.7277492,0.75854605,0.7753818,0.7844132
0.406598,0.31347466,0.27255058,0.2817111,0.29153395,0.3005736,0.29992676,0.3005314
0.406598,0.2349329,0.2304833,0.25502372,0.27824664,0.29677415,0.30184746,0.30555344
0.5133543,0.5550505,0.51180375,0.5965018,0.5770047,0.578923,0.5822203,0.5832288
0.406598,0.31340194,0.27286053,0.28163385,0.29135108,0.300699,0.3001473,0.3008697
0.5133543,0.50151646,0.48985803,0.54511476,0.53205657,0.5297618,0.532042,0.5214747
0.406598,0.15007448,0.13838911,0.15687132,0.17697573,0.19816494,0.20509219,0.19942904
0.21661755,0.09559962,0.10339028,0.097462356,0.09622383,0.09684804,0.09740037,0.09805161
0.406598,0.20705998,0.184255,0.19286036,0.21053076,0.21664608,0.20187604,0.19098711
0.5133543,0.2904111,0.24347937,0.31302464,0.35770857,0.3819039,0.3814075,0.38239968
0.51293397,0.2873038,0.24681687,0.25557375,0.26340032,0.25340307,0.23559022,0.22697306
0.22629434,0.08012462,0.078588486,0.07875991,0.07965207,0.08033657,0.08098078,0.081483364
0.5283208,0.072989464,0.087999344,0.07703185,0.07521391,0.07724166,0.07872629,0.07055771
0.23784456,0.19767785,0.19083858,0.19838738,0.21033812,0.21575904,0.217098,0.21297956
0.7107744,0.20397425,0.18815327,0.18053985,0.1789825,0.19983149,0.17128539,0.15510917
0.14835909,0.0704875,0.07193279,0.07420397,0.076496124,0.07864952,0.07948947,0.07952118
0.23784456,0.11960435,0.12406063,0.11938238,0.11353481,0.11186385,0.11103976,0.11065602
0.23784456,0.20270538,0.19488454,0.20297647,0.21513915,0.22083068,0.22281194,0.21851277
0.5283208,0.0737865,0.08685589,0.076452255,0.07491207,0.0771904,0.07834494,0.07927132
0.7107744,0.21757054,0.21463394,0.18941045,0.18879914,0.21327972,0.20107543,0.16691244
0.22629434,0.07345724,0.07131004,0.07173276,0.07280493,0.073931694,0.07417083,0.07449961
0.14835909,0.0817709,0.08328724,0.0860033,0.08486223,0.077362776,0.07386875,0.07108879
0.51293397,0.3084234,0.27594864,0.2827984,0.28999507,0.2778207,0.25837135,0.24725056
0.5554097,0.34995377,0.32349777,0.32426226,0.32295036,0.31640077,0.2908758,0.28215057
0.5699298,0.07035351,0.09163427,0.09486079,0.0823369,0.07079768,0.07241809,0.074079394
0.7107744,0.25803435,0.2641679,0.23294032,0.24132037,0.26869655,0.25470757,0.21215558
0.49999997,0.12215638,0.124551296,0.13764215,0.13826561,0.1454426,0.14982271,0.1531719
0.7407463,0.25723708,0.20958817,0.22969079,0.2595775,0.28487182,0.30518377,0.312447
0.7604429,0.38601673,0.3857622,0.40857744,0.43992257,0.45559585,0.41855156,0.31892735
0.5699298,0.046616673,0.14924145,0.12710905,0.05337727,0.050909758,0.05408156,0.056643367
0.49999997,0.36765358,0.32543114,0.4163768,0.45093277,0.4611219,0.46675125,0.47275826
0.6442505,0.23130226,0.20461524,0.3243308,0.34520602,0.36452138,0.34636796,0.34091747
0.3703101,0.1660335,0.19188643,0.20600653,0.16720843,0.14986062,0.14134741,0.12892604
0.51293397,0.66502166,0.6910914,0.6828737,0.6516297,0.6570271,0.6673013,0.677529
0.40269843,0.09422374,0.09352183,0.09838867,0.103707075,0.11002588,0.11267424,0.114821434
0.6860411,0.10295987,0.11375427,0.10792732,0.10512805,0.10267997,0.10629439,0.09930825
0.3703101,0.5881419,0.58578813,0.5864074,0.6009859,0.6100551,0.5954279,0.58362246
0.7734124,0.35887396,0.09234655,0.09625435,0.11363554,0.3993113,0.53667796,0.5550939
0.2695773,0.078778744,0.078909636,0.0816865,0.08202386,0.08200407,0.082086325,0.08099437
0.3703101,0.07794309,0.07330978,0.07706523,0.07899821,0.08262658,0.08399415,0.084976315
0.3703101,0.596272,0.5939938,0.59451914,0.6088264,0.61709404,0.60223615,0.59000385
0.6860411,0.086765766,0.10608435,0.0912354,0.08946657,0.08790374,0.09157157,0.08686614
0.7734124,0.37846875,0.10105479,0.10462272,0.1227535,0.41148198,0.5505171,0.59843373
0.40269843,0.0951246,0.09350622,0.09788668,0.10244453,0.108644605,0.11089194,0.11287153
0.2695773,0.06957173,0.07018876,0.072762966,0.073366165,0.073608875,0.07369661,0.07275224
0.51293397,0.68245673,0.70777595,0.6998652,0.6694225,0.67411613,0.68381727,0.69287634
0.56230783,0.7506796,0.7645707,0.78327,0.79711807,0.7616513,0.7366576,0.7148697
0.6905625,0.06859851,0.08557272,0.07097292,0.07222462,0.08023095,0.08542466,0.08978796
0.7734124,0.4558723,0.15146697,0.14349651,0.15952182,0.4628693,0.59513235,0.6306702
0.6158328,0.12200904,0.10124457,0.106751084,0.11816275,0.14301956,0.1685071,0.16154361
0.7990527,0.53581774,0.14970899,0.19110787,0.446236,0.66647434,0.75897014,0.7060108
0.82295585,0.54252446,0.15027887,0.16295975,0.25147438,0.61321485,0.75469416,0.74703825
0.6905625,0.079656005,0.21455908,0.2334137,0.23967075,0.08726013,0.08674884,0.08625722
0.6158328,0.36122862,0.31677553,0.4199797,0.42810544,0.42348108,0.42294946,0.41957483
0.72165054,0.19258833,0.08730686,0.236925,0.24207819,0.25529993,0.2717868,0.27961975
0.5133543,0.061016798,0.0581398,0.0641129,0.072016954,0.08353555,0.089209795,0.093545794
0.406598,0.08139324,0.09313154,0.080352545,0.08262634,0.089378476,0.09169865,0.093731046
0.406598,0.11072242,0.102449656,0.10741234,0.11321437,0.11908376,0.12154412,0.122036576
0.406598,0.07606363,0.087599516,0.075309515,0.07505298,0.07999873,0.082090974,0.0837816
0.406598,0.10248065,0.09819913,0.10726285,0.111245394,0.11471474,0.115219474,0.11544764
0.406598,0.0763365,0.07357848,0.081668496,0.089506626,0.09184706,0.08984423,0.08662987
0.406598,0.09973884,0.096037626,0.10395861,0.10758543,0.11021888,0.110996485,0.11149025
0.43542492,0.10227203,0.38634443,0.2204709,0.14041495,0.118570566,0.11295605,0.10296273
0.406598,0.0663265,0.04982853,0.060076356,0.07401538,0.09413242,0.10022247,0.10528648
0.406598,0.076823354,0.07435548,0.08140242,0.08477759,0.08677399,0.087807536,0.08853006
0.20411107,0.15236735,0.14941454,0.15449142,0.1594541,0.16296577,0.16410303,0.16412461
0.16096407,0.08055186,0.07987499,0.08210325,0.085880995,0.088722706,0.08963275,0.088566065
0.29964873,0.06233096,0.060936213,0.06570482,0.069340944,0.06593728,0.064659595,0.06390679
0.32826886,0.5761311,0.5816667,0.5915985,0.5861535,0.5439513,0.5321938,0.5221362
0.23784456,0.11962938,0.11642146,0.11907387,0.12172389,0.12512553,0.12660837,0.12727141
0.23784456,0.06969428,0.06581569,0.073572874,0.0819478,0.09080577,0.092957735,0.092815876
0.14835909,0.08576512,0.085912466,0.09037447,0.094353914,0.0955708,0.09612298,0.09582901
0.23784456,0.15176749,0.14195395,0.14294815,0.14702892,0.15225959,0.15347505,0.15438485
0.406598,0.73326945,0.735005,0.73481166,0.72003615,0.6937411,0.68414414,0.6765344
0.23784456,0.1470983,0.1375668,0.1390531,0.14294243,0.14810014,0.15134096,0.15387058
0.23784456,0.20723557,0.1753304,0.18543816,0.20291686,0.2178657,0.21844769,0.21606421
0.406598,0.78422344,0.785529,0.78364897,0.7703948,0.74644387,0.73774314,0.73068786
0.20836785,0.16272533,0.15897405,0.16902065,0.17927718,0.18937778,0.19245124,0.19279039
0.2695773,0.08600378,0.08864641,0.09215331,0.09806752,0.09206152,0.089635134,0.08819175
0.4708803,0.07069397,0.06837928,0.072081566,0.07657361,0.07809293,0.07884312,0.079458594
0.4708803,0.5906807,0.5846305,0.58473945,0.6000186,0.61865413,0.62720275,0.63480914
0.3703101,0.11622667,0.11401129,0.10606265,0.11231732,0.12809896,0.1322025,0.13403964
0.35620716,0.07624078,0.06800008,0.07595253,0.08490515,0.097664595,0.101287365,0.10520148
0.2519296,0.09856534,0.09346986,0.09459424,0.09627223,0.09756088,0.0979166,0.096089244
0.3703101,0.57041144,0.5692762,0.5666686,0.58165574,0.5913801,0.5758203,0.56498957
0.4708803,0.79116654,0.77978086,0.7768713,0.78455675,0.7949604,0.79873216,0.786703
0.3703101,0.59009933,0.58535147,0.6060815,0.6241944,0.6064931,0.5733063,0.555138
0.35620716,0.62679315,0.63372064,0.6447699,0.65268457,0.65350866,0.6581814,0.6327394
0.4708803,0.82605463,0.81672037,0.8137395,0.82020164,0.82802504,0.83150864,0.82059497
0.5690589,0.10041475,0.072215796,0.076434135,0.06442332,0.078196764,0.14936197,0.22350955
0.8232349,0.14619637,0.09012008,0.09742999,0.0666039,0.10103321,0.17275286,0.39910197
0.5690589,0.10726607,0.10525048,0.11340642,0.109482646,0.111711025,0.0981648,0.0952239
0.8232349,0.07046425,0.09421134,0.075879574,0.08219862,0.0861249,0.093233585,0.18151271
0.78971624,0.13801622,0.12878847,0.090554476,0.072335005,0.09111357,0.14648187,0.42306066
0.5690589,0.12048888,0.1225611,0.134094,0.12675667,0.12134981,0.10292506,0.09887773
0.8232349,0.06836927,0.08646965,0.06835699,0.075354576,0.080185056,0.08822167,0.17271948
0.78971624,0.039379478,0.3020134,0.2574377,0.16378355,0.07950735,0.05493152,0.12586474
0.5972537,0.068389416,0.08166027,0.0624609,0.053413272,0.06947613,0.13586187,0.17626488
0.8232349,0.1231966,0.060424328,0.079154015,0.07161856,0.15631008,0.2389766,0.3504485
0.5972537,0.058578253,0.08171749,0.06207776,0.052208424,0.061268806,0.09634209,0.16860521
0.8232349,0.11695647,0.05511284,0.07170534,0.06493759,0.14845085,0.22771871,0.3472048
0.5972537,0.052015305,0.08388591,0.06509471,0.055510283,0.060883284,0.0709579,0.08883333
0.8232349,0.054595113,0.08589363,0.069395065,0.065320015,0.070845366,0.07393038,0.17116964
0.8232349,0.051809072,0.09186554,0.07057047,0.0620203,0.067989826,0.069277406,0.16515481
0.78044677,0.03418684,0.088819504,0.09278393,0.07615614,0.078765154,0.052624166,0.12090671
0.8815869,0.06973469,0.08506489,0.098008156,0.070690155,0.063812494,0.07716501,0.22388196
0.8815869,0.07486725,0.09762573,0.10408831,0.11061573,0.13078785,0.11646676,0.23322749
0.5972537,0.03110826,0.07907963,0.039597392,0.03699553,0.042205274,0.04891777,0.056592405
0.5972537,0.0916276,0.10294771,0.093428254,0.09525335,0.104358315,0.116101146,0.12784624
0.56581235,0.20051241,0.0668304,0.079113245,0.13616872,0.284382,0.30314052,0.33134705
0.83753026,0.12130666,0.1341238,0.11631441,0.11607909,0.08997679,0.14001775,0.41571915
0.7107744,0.15513372,0.19034982,0.18125343,0.14200592,0.10292292,0.10310769,0.11691737
0.7734124,0.48557734,0.21291149,0.2611252,0.46061933,0.67337894,0.6645138,0.54962325
0.47712123,0.5065689,0.4499526,0.5082663,0.5620357,0.59750473,0.58135796,0.5739318
0.85281193,0.47215724,0.25977278,0.2727673,0.27143335,0.5580404,0.58789825,0.5053452
0.47712123,0.52134943,0.4649316,0.52231956,0.5749985,0.60816205,0.5930797,0.58499336
0.85281193,0.66219425,0.5476558,0.5348612,0.51004887,0.71297777,0.73484385,0.6684108
0.23784456,0.29961336,0.26965666,0.28518677,0.30671203,0.33968675,0.34836376,0.36093283
0.51293397,0.32060504,0.20336914,0.23418427,0.28022432,0.27723908,0.2706852,0.25991082
0.51293397,0.65313137,0.685349,0.674528,0.6351088,0.64152884,0.6235603,0.59902847
0.51293397,0.6857058,0.69851184,0.6991594,0.6646098,0.6675252,0.6481091,0.6247821
0.5414733,0.065044045,0.18005204,0.14830923,0.09538102,0.090168476,0.09120417,0.084917545
0.5414733,0.055072784,0.056806684,0.061323047,0.060149193,0.06540072,0.072194815,0.079550385
0.51293397,0.7684065,0.7913201,0.7799034,0.7452746,0.7464541,0.7281972,0.7076677
0.5414733,0.06458855,0.16265905,0.12721133,0.09212446,0.093209505,0.09498286,0.08899522
0.3703101,0.13529873,0.1267749,0.12917876,0.1334989,0.14508307,0.14895558,0.15204728
0.3703101,0.14184988,0.13524532,0.13096118,0.13434541,0.14214098,0.13642454,0.13405454
0.3703101,0.059985757,0.19106913,0.15873337,0.15095305,0.06717366,0.064380944,0.06360406
0.3703101,0.13113642,0.116683364,0.11678469,0.12534285,0.14030671,0.14416206,0.14557147
0.3703101,0.14659429,0.13998365,0.13682234,0.13559532,0.14753783,0.14466572,0.14183843
0.5949276,0.100731015,0.16366577,0.094347715,0.079090595,0.09786272,0.15640235,0.2481755
0.83601856,0.101517916,0.033427715,0.04003477,0.0566926,0.10051739,0.19109464,0.24123776
0.5949276,0.088266015,0.12671876,0.10474539,0.10793054,0.11725736,0.13054621,0.14765656
0.83601856,0.11982155,0.13604307,0.10552883,0.09242296,0.09345627,0.119324446,0.20980632
0.7755267,0.06941128,0.35025215,0.114546776,0.10489631,0.086043835,0.079343796,0.21573746
0.83601856,0.09207559,0.031536937,0.036509514,0.048044205,0.08038306,0.13992035,0.23382771
0.5949276,0.0945425,0.14132214,0.090525866,0.08152151,0.08919048,0.11747229,0.19768608
0.5949276,0.08001077,0.12444997,0.07433605,0.091324806,0.10335791,0.119102955,0.15246952
0.83601856,0.12307882,0.13553381,0.101644516,0.09382582,0.0748086,0.117023945,0.22877026
0.3703101,0.122704625,0.104704976,0.119668484,0.13605034,0.15631843,0.16200161,0.15808737
0.3703101,0.12598968,0.10410476,0.11737287,0.13242614,0.14341998,0.13588917,0.1336236
0.3703101,0.06565404,0.06028509,0.0664773,0.07222164,0.07511252,0.07195711,0.07157725
0.3703101,0.033875227,0.03151834,0.03622639,0.041718364,0.048300862,0.05116594,0.052593112
0.3703101,0.113737464,0.09572554,0.107479334,0.12277639,0.14116538,0.14532399,0.14313602
0.3703101,0.12746727,0.10625553,0.12049317,0.13668597,0.14813352,0.14145386,0.13807058
0.5690589,0.066149354,0.061032534,0.060746193,0.06354332,0.05879569,0.064849615,0.069521904
0.8232349,0.05741346,0.05781746,0.0641706,0.075350285,0.06116724,0.085630655,0.23028183
0.5690589,0.056486964,0.14246726,0.14038849,0.105770946,0.0769856,0.074985564,0.07582635
0.8232349,0.044956446,0.14601755,0.1438694,0.15652847,0.11481905,0.08172321,0.09920883
0.7974889,0.042604685,0.4241848,0.42276478,0.43753815,0.1935432,0.105715156,0.07345909
0.7974889,0.057415724,0.0695734,0.04827428,0.05751896,0.04907477,0.064864874,0.24160135
0.5690589,0.051887512,0.14512229,0.12844682,0.094300985,0.07195401,0.071060896,0.072467566
0.8232349,0.04745245,0.14132977,0.13961506,0.10961223,0.122483015,0.08593905,0.10377979
0.5144682,0.11056042,0.091009974,0.079877734,0.09020567,0.11957955,0.14928877,0.16137707
0.3703101,0.10086775,0.0680697,0.07966483,0.110699415,0.14599955,0.15901113,0.16837442
0.3703101,0.21862006,0.18696237,0.19760251,0.21833682,0.23734021,0.24206579,0.24568462
0.35620716,0.17524195,0.16546035,0.17602277,0.19097209,0.20655203,0.21024084,0.20972657
0.72767466,0.48247004,0.37927592,0.4028982,0.47607422,0.585001,0.59755147,0.5770732
0.79250604,0.5878761,0.36342025,0.3942089,0.55142534,0.70363164,0.6511599,0.5942944
0.35620716,0.64634776,0.65242004,0.6634095,0.66981745,0.6713269,0.6758982,0.65017045
0.72767466,0.69765496,0.70978856,0.69573736,0.69541025,0.69365954,0.7223706,0.6381391
0.72165054,0.2951696,0.10915923,0.18881178,0.20888186,0.6193681,0.53229153,0.39052767
0.72165054,0.32108188,0.081655264,0.1015501,0.13631141,0.7386526,0.55284643,0.41276497
0.72767466,0.07332659,0.09713483,0.11474323,0.13788366,0.0970062,0.09537196,0.09678185
0.3703101,0.35327673,0.32441974,0.3289677,0.3425486,0.35818338,0.3620292,0.36408913
0.35620716,0.70692146,0.712227,0.7214271,0.72783816,0.7238023,0.7272376,0.7038108
0.72767466,0.73725915,0.7482914,0.7347032,0.7305049,0.7456839,0.7586981,0.68000424
0.72767466,0.21131706,0.120948315,0.2446363,0.5700071,0.4171679,0.29907262,0.27092087
0.5466026,0.07531917,0.10455084,0.12670457,0.12999654,0.0982945,0.10056186,0.10366064
0.4665325,0.096574605,0.089389324,0.09424555,0.11134827,0.17142308,0.14026296,0.13977057
0.23784456,0.08183861,0.07731819,0.08502507,0.09384966,0.10296464,0.106482506,0.10845113
0.72105706,0.4578426,0.36715508,0.40427232,0.44730783,0.53955746,0.53288126,0.53322256
0.7216976,0.16921163,0.1665883,0.19218397,0.18119335,0.17339039,0.21176481,0.2984959
0.23784456,0.24171066,0.19902325,0.2153058,0.23463893,0.2530408,0.25328612,0.25042725
0.7532686,0.6039083,0.5513408,0.5801616,0.6163498,0.6407982,0.6093432,0.60781765
0.6830107,0.11001623,0.12821269,0.12238884,0.10802579,0.11987412,0.1662283,0.26835424
0.6830107,0.0645988,0.070420265,0.0700469,0.061524987,0.056190014,0.08530843,0.1719082
0.7532686,0.045294404,0.06379366,0.07317567,0.08097696,0.066612124,0.08899474,0.10444075
0.23784456,0.27694798,0.26885366,0.2855363,0.3029034,0.31949186,0.31835556,0.31324196
0.7532686,0.65764594,0.5955881,0.6260581,0.6707889,0.6865444,0.65604234,0.6527628
0.7532686,0.09120798,0.055505037,0.049865007,0.05711651,0.08861613,0.16991377,0.2089268
0.3896829,0.07508838,0.07904756,0.08809924,0.093023896,0.0874238,0.086630106,0.086024225
0.5041489,0.15138388,0.14298975,0.15239644,0.16498363,0.18342221,0.18887818,0.19431877
0.5041489,0.12536788,0.10666847,0.11476743,0.12856948,0.157722,0.17963529,0.18745399
0.5041489,0.11978567,0.2426238,0.23520088,0.19077933,0.123965144,0.11370087,0.11031318
0.5041489,0.14204836,0.12832534,0.13820648,0.15308654,0.17676365,0.19063449,0.1911583
0.5041489,0.12370622,0.10607755,0.11451411,0.12986803,0.15875828,0.17829287,0.18536532
