u,u_name,v,v_name,score_diff,score,score_counter
63,ts-execute-service-HTTP GET /api/v1/orderservice/order/{orderId},56,ts-execute-service-ExecuteControlller.collectTicket,4.989130730906866,4.989130730906866,0.0
63,ts-execute-service-HTTP GET /api/v1/orderservice/order/{orderId},57,ts-execute-service-ExecuteControlller.executeTicket,4.255806279823506,4.255806279823506,0.0
140,ts-order-service-HTTP GET /api/v1/orderservice/order/{orderId},63,ts-execute-service-HTTP GET /api/v1/orderservice/order/{orderId},17.612850102459245,17.612850102459245,0.0
140,ts-order-service-HTTP GET /api/v1/orderservice/order/{orderId},99,ts-inside-payment-service-HTTP GET /api/v1/orderservice/order/{orderId},7.6639122738435805,7.6639122738435805,0.0
59,ts-execute-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},84,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},6.118915875783322,6.118915875783322,0.0
84,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},80,ts-gateway-service-/*,1.8493316739360735,4.2749612838030595,2.425629609866986
83,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},80,ts-gateway-service-/*,3.3251640028640987,4.2749612838030595,0.9497972809389608
58,ts-execute-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},83,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},5.815994767067929,5.815994767067929,0.0
56,ts-execute-service-ExecuteControlller.collectTicket,58,ts-execute-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},5.152632676859355,5.152632676859355,0.0
57,ts-execute-service-ExecuteControlller.executeTicket,59,ts-execute-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},6.5280722385955885,6.5280722385955885,0.0
7,ts-execute-service-775f544d9-xhnd8,63,ts-execute-service-HTTP GET /api/v1/orderservice/order/{orderId},0.018342716061670927,17.612850102459245,17.594507386397574
7,ts-execute-service-775f544d9-xhnd8,59,ts-execute-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},-0.02719041294000668,6.5280722385955885,6.555262651535595
7,ts-execute-service-775f544d9-xhnd8,58,ts-execute-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},-0.04009998282674321,5.152632676859355,5.192732659686098
7,ts-execute-service-775f544d9-xhnd8,56,ts-execute-service-ExecuteControlller.collectTicket,0.015345716041963442,4.989130730906866,4.9737850148649025
7,ts-execute-service-775f544d9-xhnd8,57,ts-execute-service-ExecuteControlller.executeTicket,0.009632356024576794,4.255806279823506,4.2461739237989296
146,ts-order-service-OrderController.getOrderById,140,ts-order-service-HTTP GET /api/v1/orderservice/order/{orderId},11.387951220052136,11.387951220052136,0.0
12,ts-order-service-5b67c48447-4d4rx,140,ts-order-service-HTTP GET /api/v1/orderservice/order/{orderId},0.05360788592043875,11.387951220052136,11.334343334131697
