u,u_name,v,v_name,score_diff,score,score_counter
139,ts-order-service-HTTP GET /api/v1/orderservice/order/status/{orderId}/{status},98,ts-inside-payment-service-HTTP GET /api/v1/orderservice/order/status/{orderId}/{status},10.837204483333515,10.837204483333515,0.0
139,ts-order-service-HTTP GET /api/v1/orderservice/order/status/{orderId}/{status},62,ts-execute-service-HTTP GET /api/v1/orderservice/order/status/{orderId}/{status},9.330811838468252,9.330811838468252,0.0
62,ts-execute-service-HTTP GET /api/v1/orderservice/order/status/{orderId}/{status},56,ts-execute-service-ExecuteControlller.collectTicket,4.817593506294807,4.817593506294807,0.0
56,ts-execute-service-ExecuteControlller.collectTicket,58,ts-execute-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},4.242119488775561,4.242119488775561,0.0
83,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},80,ts-gateway-service-/*,2.596012494146724,2.7160366723989524,0.12002417825222855
58,ts-execute-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},83,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},4.737361662744539,4.737361662744539,0.0
148,ts-order-service-OrderController.modifyOrder,139,ts-order-service-HTTP GET /api/v1/orderservice/order/status/{orderId}/{status},11.495582403463628,11.495582403463628,0.0
12,ts-order-service-5b67c48447-4d4rx,139,ts-order-service-HTTP GET /api/v1/orderservice/order/status/{orderId}/{status},0.2545876597840184,11.495582403463628,11.24099474367961
10,ts-inside-payment-service-6f94c49ccd-ql78t,98,ts-inside-payment-service-HTTP GET /api/v1/orderservice/order/status/{orderId}/{status},0.6772716981739961,10.837204483333515,10.15993278515952
7,ts-execute-service-775f544d9-xhnd8,62,ts-execute-service-HTTP GET /api/v1/orderservice/order/status/{orderId}/{status},-0.0498963215642938,9.330811838468252,9.380708160032546
7,ts-execute-service-775f544d9-xhnd8,56,ts-execute-service-ExecuteControlller.collectTicket,-0.0014636680055684081,4.817593506294807,4.819057174300376
7,ts-execute-service-775f544d9-xhnd8,58,ts-execute-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},0.06262104208075847,4.242119488775561,4.179498446694803
25,ts-travel2-service-5c66d57d58-klvkm,281,ts-travel2-service-SELECT ts.trip2,6.745770767993506,6.745770767993506,0.0
25,ts-travel2-service-5c66d57d58-klvkm,282,ts-travel2-service-Transaction.commit,6.745770767993506,6.745770767993506,0.0
60,ts-execute-service-HTTP GET /api/v1/orderOtherService/orderOther/status/{orderId}/{status},56,ts-execute-service-ExecuteControlller.collectTicket,-0.020205758320777534,4.817593506294807,4.837799264615585
61,ts-execute-service-HTTP GET /api/v1/orderOtherService/orderOther/{orderId},56,ts-execute-service-ExecuteControlller.collectTicket,0.014039690135037475,4.817593506294807,4.80355381615977
63,ts-execute-service-HTTP GET /api/v1/orderservice/order/{orderId},56,ts-execute-service-ExecuteControlller.collectTicket,-0.005770195651028764,4.817593506294807,4.823363701945836
9,ts-gateway-service-6f6cfc45b-m2jwn,83,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},-0.25127882110762645,4.737361662744539,4.988640483852166
9,ts-gateway-service-6f6cfc45b-m2jwn,80,ts-gateway-service-/*,0.1146257572035605,2.7160366723989524,2.601410915195392
55,ts-execute-service-BasicErrorController.error,58,ts-execute-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},-0.5439344483161905,4.242119488775561,4.786053937091752
26,ts-user-service-687d654649-vr6qt,289,ts-user-service-SELECT ts.user,3.0787335467919354,3.0787335467919354,0.0
86,ts-gateway-service-HTTP POST /api/v1/inside_pay_service/inside_payment,80,ts-gateway-service-/*,1.5821600112104843,2.7160366723989524,1.133876661188468
84,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},80,ts-gateway-service-/*,0.03254331549828704,2.7160366723989524,2.6834933569006654
89,ts-gateway-service-HTTP POST /api/v1/travel2service/trips/left,80,ts-gateway-service-/*,-0.05257608407041525,2.7160366723989524,2.7686127564693677
81,ts-gateway-service-FilteringWebHandler.handle,80,ts-gateway-service-/*,0.700179813671939,2.7160366723989524,2.0158568587270134
88,ts-gateway-service-HTTP POST /api/v1/preserveservice/preserve,80,ts-gateway-service-/*,-0.6789313325105644,2.7160366723989524,3.394968004909517
87,ts-gateway-service-HTTP POST /api/v1/preserveotherservice/preserveOther,80,ts-gateway-service-/*,0.18188473089831447,2.7160366723989524,2.534151941500638
82,ts-gateway-service-HTTP GET /api/v1/cancelservice/cancel/{orderId}/{loginId},80,ts-gateway-service-/*,-0.08003092671091849,2.7160366723989524,2.796067599109871
91,ts-gateway-service-HTTP POST /api/v1/users/login,80,ts-gateway-service-/*,0.03865812675567115,2.7160366723989524,2.6773785456432813
90,ts-gateway-service-HTTP POST /api/v1/travelservice/trips/left,80,ts-gateway-service-/*,0.016869871063557973,2.7160366723989524,2.6991668013353944
85,ts-gateway-service-HTTP GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId},80,ts-gateway-service-/*,-0.030550587829062614,2.7160366723989524,2.746587260228015
